Auction_ID,Product_Name,Lot,Bidder_ID,Start_Price,Bid_Amount,Final_Price,Bid_Time,Auction_Start,Auction_End,Bid_Winner,Fraudulent
853763,Office Chair,1,20450,14436.65,19125.46,19239.15,2016-02-03 12:41:00,2016-02-03 11:46:00,2016-02-08 11:46:00,20450.0,1
258011,Air Conditioner,3,5104,57174.42,74929.93,227646.79,2016-02-15 12:56:00,2016-02-15 10:09:00,2016-02-20 10:09:00,5104.0,1
423446,LED TV,2,22450,61007.06,90855.52,181561.88,2016-06-13 12:44:00,2016-06-13 11:10:00,2016-06-16 11:10:00,22450.0,1
111184,Air Conditioner,1,27601,59409.54,93495.6,92633.29,2016-07-21 11:34:00,2016-07-21 10:23:00,2016-07-23 10:23:00,27601.0,1
355608,Washing Machine,1,5518,23167.31,34390.23,35640.46,2016-12-01 09:25:00,2016-12-01 09:18:00,2016-12-06 09:18:00,5518.0,1
327471,Used Smartphone,1,24262,30494.9,34998.01,36185.72,2016-03-18 10:27:00,2016-03-18 09:12:00,2016-03-22 09:12:00,24262.0,0
725604,Home Theater System,1,15921,55185.1,69311.85,69874.2,2016-01-02 12:48:00,2016-01-02 10:56:00,2016-01-06 10:56:00,15921.0,0
570023,Office Chair,3,32282,12745.41,18842.98,56207.68,2016-07-29 11:31:00,2016-07-29 11:17:00,2016-08-04 11:17:00,32282.0,1
282524,Washing Machine,2,38077,34353.47,49515.62,98358.3,2016-07-15 12:12:00,2016-07-15 10:52:00,2016-07-16 10:52:00,38077.0,1
449817,Laptop,3,22875,66206.41,84032.98,255470.73,2016-08-29 12:51:00,2016-08-29 11:29:00,2016-09-03 11:29:00,22875.0,0
195064,Power Tools,1,35141,5193.71,6147.13,6247.39,2016-05-12 14:10:00,2016-05-12 11:33:00,2016-05-13 11:33:00,35141.0,0
580760,Refrigerator,2,13976,36565.81,40494.68,80070.52,2016-12-10 13:01:00,2016-12-10 11:00:00,2016-12-15 11:00:00,13976.0,0
414590,Washing Machine,1,6366,25264.06,28549.99,28264.59,2016-10-29 13:17:00,2016-10-29 10:37:00,2016-11-02 10:37:00,6366.0,0
147118,Refrigerator,2,6469,58480.09,93443.37,187723.08,2016-09-18 11:51:00,2016-09-18 10:33:00,2016-09-24 10:33:00,6469.0,1
333804,Used Smartphone,1,45100,14862.25,16269.96,16211.33,2016-10-02 11:57:00,2016-10-02 10:30:00,2016-10-06 10:30:00,45100.0,0
280866,Air Conditioner,1,23925,53197.4,80058.44,82210.16,2016-11-24 13:51:00,2016-11-24 11:40:00,2016-11-28 11:40:00,23925.0,1
442675,Digital Camera,2,27926,27154.01,42909.42,85867.51,2016-05-29 12:15:00,2016-05-29 10:22:00,2016-06-02 10:22:00,27926.0,1
972256,Microwave Oven,3,28383,11692.79,14782.81,44459.95,2016-03-07 10:09:00,2016-03-07 09:14:00,2016-03-10 09:14:00,28383.0,0
278697,Used Smartphone,2,35776,8380.77,9535.87,19999.62,2016-12-11 09:35:00,2016-12-11 09:05:00,2016-12-12 09:05:00,35776.0,0
891781,Air Conditioner,3,34195,31022.18,33660.46,100626.59,2016-05-22 12:19:00,2016-05-22 09:29:00,2016-05-28 09:29:00,,0
170391,Washing Machine,2,9431,13655.45,17096.51,35626.5,2016-12-22 12:19:00,2016-12-22 11:41:00,2016-12-28 11:41:00,9431.0,0
196244,Laptop,2,43210,53381.02,82729.14,169477.53,2016-05-04 11:45:00,2016-05-04 09:54:00,2016-05-06 09:54:00,43210.0,1
338235,Office Chair,1,19285,3940.32,5321.32,5477.99,2016-04-19 12:28:00,2016-04-19 11:42:00,2016-04-25 11:42:00,19285.0,1
306749,Tablet,1,31343,18209.59,20137.28,20924.31,2016-01-26 10:33:00,2016-01-26 10:17:00,2016-01-29 10:17:00,31343.0,0
755361,Power Tools,1,43122,19851.64,26752.86,27599.33,2016-04-08 11:20:00,2016-04-08 09:07:00,2016-04-09 09:07:00,43122.0,1
708579,Scooter Helmet,3,40697,6029.33,6540.3,19987.86,2016-08-04 13:34:00,2016-08-04 10:51:00,2016-08-09 10:51:00,,0
124790,Tablet,2,37875,13043.16,15389.18,31553.86,2016-03-03 11:31:00,2016-03-03 10:26:00,2016-03-05 10:26:00,37875.0,0
986442,Washing Machine,2,38544,37441.65,44652.89,90112.82,2016-04-08 13:07:00,2016-04-08 10:55:00,2016-04-13 10:55:00,38544.0,0
725909,Digital Camera,1,28519,24152.45,30187.98,31337.91,2016-12-13 11:52:00,2016-12-13 11:47:00,2016-12-17 11:47:00,28519.0,0
848710,Digital Camera,2,26764,34682.49,38922.42,77819.27,2016-02-20 10:15:00,2016-02-20 09:50:00,2016-02-22 09:50:00,26764.0,0
776747,Refrigerator,2,10079,41424.65,46443.89,96769.52,2016-11-04 13:45:00,2016-11-04 11:35:00,2016-11-09 11:35:00,10079.0,0
373436,Microwave Oven,2,42132,6414.14,7974.76,16134.64,2016-07-24 13:55:00,2016-07-24 11:13:00,2016-07-27 11:13:00,42132.0,0
612428,Air Conditioner,1,22144,67022.2,106090.68,110355.08,2016-03-02 12:33:00,2016-03-02 11:23:00,2016-03-06 11:23:00,22144.0,1
638148,Laptop,3,35344,67749.91,74693.01,229146.0,2016-03-03 11:52:00,2016-03-03 11:44:00,2016-03-05 11:44:00,35344.0,0
252425,Home Theater System,3,29913,24521.67,27310.39,84983.17,2016-12-05 13:10:00,2016-12-05 11:55:00,2016-12-06 11:55:00,29913.0,0
395175,Refrigerator,2,46937,29875.31,35441.33,73977.51,2016-07-20 12:18:00,2016-07-20 10:52:00,2016-07-25 10:52:00,46937.0,0
798224,Refrigerator,2,9121,33819.59,39214.88,80744.81,2016-11-16 12:14:00,2016-11-16 11:50:00,2016-11-22 11:50:00,9121.0,0
333212,Microwave Oven,1,12223,20904.93,23238.08,24376.61,2016-09-15 11:37:00,2016-09-15 10:18:00,2016-09-19 10:18:00,12223.0,0
342342,Used Smartphone,2,43789,17361.57,26711.95,54242.64,2016-03-09 09:50:00,2016-03-09 09:16:00,2016-03-12 09:16:00,43789.0,1
656023,Laptop,3,34676,46228.1,72088.86,226948.8,2016-08-21 13:54:00,2016-08-21 11:19:00,2016-08-26 11:19:00,34676.0,1
221747,Scooter Helmet,3,42725,2930.94,3934.25,11837.01,2016-09-24 12:13:00,2016-09-24 11:37:00,2016-09-30 11:37:00,42725.0,1
257167,Digital Camera,3,43460,62882.13,71369.08,211132.05,2016-09-23 14:03:00,2016-09-23 11:24:00,2016-09-24 11:24:00,43460.0,0
211754,Used Smartphone,1,30556,39222.67,45218.17,44584.57,2016-09-24 11:25:00,2016-09-24 09:44:00,2016-09-30 09:44:00,30556.0,0
890466,Laptop,2,22581,33927.17,50663.73,106204.09,2016-03-11 11:30:00,2016-03-11 09:06:00,2016-03-14 09:06:00,22581.0,1
889713,Air Conditioner,3,21839,31677.58,38026.6,119017.78,2016-08-06 12:20:00,2016-08-06 09:24:00,2016-08-08 09:24:00,21839.0,0
548734,LED TV,2,7972,61126.64,71191.9,145678.46,2016-01-08 12:41:00,2016-01-08 11:19:00,2016-01-12 11:19:00,7972.0,0
620954,Power Tools,1,23134,8132.11,11141.05,11160.98,2016-06-18 13:25:00,2016-06-18 10:42:00,2016-06-23 10:42:00,23134.0,1
730169,LED TV,1,41656,41029.16,50143.02,51031.98,2016-10-11 11:15:00,2016-10-11 11:02:00,2016-10-16 11:02:00,41656.0,0
702016,LED TV,1,27181,38047.43,41606.03,42873.74,2016-04-16 11:49:00,2016-04-16 11:02:00,2016-04-21 11:02:00,27181.0,0
128006,LED TV,1,15046,33675.87,53639.54,55952.63,2016-04-08 11:00:00,2016-04-08 10:33:00,2016-04-13 10:33:00,15046.0,1
910455,Refrigerator,3,36907,36793.43,46884.87,141373.4,2016-09-22 13:20:00,2016-09-22 10:38:00,2016-09-24 10:38:00,36907.0,0
352165,Refrigerator,2,7309,45775.83,63539.23,129539.39,2016-02-22 13:07:00,2016-02-22 11:13:00,2016-02-26 11:13:00,7309.0,1
448351,Washing Machine,1,7215,49873.71,59799.26,59036.69,2016-02-17 14:08:00,2016-02-17 11:38:00,2016-02-23 11:38:00,7215.0,0
328597,Air Conditioner,2,28984,38378.01,49991.99,103581.87,2016-12-29 14:10:00,2016-12-29 11:15:00,2017-01-04 11:15:00,28984.0,1
982236,Air Conditioner,3,31173,61229.27,77158.3,233853.18,2016-04-09 13:07:00,2016-04-09 11:37:00,2016-04-11 11:37:00,31173.0,0
658793,Microwave Oven,3,36932,15640.74,19747.81,59565.89,2016-08-20 10:01:00,2016-08-20 09:16:00,2016-08-23 09:16:00,36932.0,0
854052,Digital Camera,1,19649,47054.91,56598.21,58189.12,2016-01-11 11:48:00,2016-01-11 10:14:00,2016-01-12 10:14:00,19649.0,0
608617,Microwave Oven,2,26296,20177.04,28249.64,57647.3,2016-09-15 11:52:00,2016-09-15 11:29:00,2016-09-20 11:29:00,26296.0,1
985513,Microwave Oven,2,27336,20678.29,26389.96,55247.86,2016-04-26 12:24:00,2016-04-26 10:32:00,2016-05-02 10:32:00,27336.0,0
670715,Electric Guitar,1,6325,23142.47,31668.31,32388.07,2016-10-21 10:24:00,2016-10-21 09:40:00,2016-10-27 09:40:00,6325.0,1
991111,Power Tools,3,39012,8481.29,9532.88,28833.36,2016-07-22 13:26:00,2016-07-22 10:39:00,2016-07-28 10:39:00,39012.0,0
699014,Microwave Oven,3,21545,17988.34,21925.05,68256.67,2016-10-19 09:57:00,2016-10-19 09:30:00,2016-10-25 09:30:00,21545.0,0
541488,Microwave Oven,3,28144,15766.97,19642.03,59773.13,2016-04-05 12:08:00,2016-04-05 10:13:00,2016-04-11 10:13:00,28144.0,0
221569,Laptop,1,47379,79894.69,93116.57,94140.75,2016-05-20 12:21:00,2016-05-20 11:45:00,2016-05-22 11:45:00,47379.0,0
387476,Washing Machine,1,49435,45295.0,52372.15,53997.55,2016-11-26 14:18:00,2016-11-26 11:23:00,2016-12-02 11:23:00,49435.0,0
550144,Laptop,3,16719,36983.04,42530.95,132071.43,2016-07-25 14:20:00,2016-07-25 11:41:00,2016-07-28 11:41:00,16719.0,0
711540,Air Conditioner,1,41540,29949.65,41120.89,41589.79,2016-08-30 11:03:00,2016-08-30 10:30:00,2016-09-05 10:30:00,41540.0,1
131644,Power Tools,3,23284,15844.54,20140.14,61214.72,2016-04-26 11:52:00,2016-04-26 09:20:00,2016-05-01 09:20:00,23284.0,0
569009,Office Chair,1,46046,7668.35,9309.13,9599.93,2016-09-10 13:07:00,2016-09-10 11:38:00,2016-09-11 11:38:00,46046.0,0
701983,Electric Guitar,1,29441,18438.15,20496.8,20795.35,2016-10-06 10:06:00,2016-10-06 09:30:00,2016-10-10 09:30:00,29441.0,0
275862,Tablet,2,47750,14802.35,17069.26,35537.64,2016-07-10 12:45:00,2016-07-10 10:51:00,2016-07-13 10:51:00,47750.0,0
917679,Office Chair,3,29465,3818.71,4384.13,13196.7,2016-08-17 12:24:00,2016-08-17 11:56:00,2016-08-22 11:56:00,29465.0,0
438575,Scooter Helmet,2,40530,6889.6,8092.91,16966.37,2016-12-26 10:23:00,2016-12-26 09:56:00,2016-12-27 09:56:00,40530.0,0
494130,Microwave Oven,3,5156,17464.4,27525.57,84342.13,2016-09-10 12:05:00,2016-09-10 11:56:00,2016-09-13 11:56:00,5156.0,1
748966,Microwave Oven,1,30542,7599.68,8367.47,8372.84,2016-03-01 10:12:00,2016-03-01 09:48:00,2016-03-03 09:48:00,30542.0,0
503438,Microwave Oven,3,44295,23611.89,25840.62,78896.72,2016-10-02 12:15:00,2016-10-02 10:27:00,2016-10-07 10:27:00,44295.0,0
549071,LED TV,1,25217,52742.61,66174.36,67003.1,2016-02-09 10:23:00,2016-02-09 09:13:00,2016-02-13 09:13:00,25217.0,0
103301,Digital Camera,2,28627,62370.48,97934.51,204579.38,2016-02-16 11:50:00,2016-02-16 09:45:00,2016-02-20 09:45:00,28627.0,1
386219,Scooter Helmet,2,8679,7325.44,10774.4,22000.81,2016-10-21 11:04:00,2016-10-21 09:51:00,2016-10-23 09:51:00,8679.0,1
608545,Laptop,1,42888,49443.65,73195.71,73222.84,2016-08-05 13:23:00,2016-08-05 10:38:00,2016-08-11 10:38:00,42888.0,1
595351,Laptop,3,18895,58553.0,83245.7,247854.66,2016-05-17 10:06:00,2016-05-17 09:14:00,2016-05-23 09:14:00,18895.0,1
619845,Washing Machine,3,33560,33941.88,52072.52,163388.61,2016-09-19 10:20:00,2016-09-19 09:40:00,2016-09-24 09:40:00,33560.0,1
400019,Digital Camera,3,9164,53071.2,67124.16,207433.02,2016-01-04 11:18:00,2016-01-04 11:10:00,2016-01-06 11:10:00,9164.0,0
104588,Electric Guitar,3,9690,21182.3,32558.28,101426.63,2016-12-07 11:03:00,2016-12-07 10:41:00,2016-12-09 10:41:00,9690.0,1
680649,Electric Guitar,1,5389,18211.43,27810.96,29110.24,2016-10-19 13:15:00,2016-10-19 11:06:00,2016-10-25 11:06:00,5389.0,1
999717,Digital Camera,2,23041,21800.86,25655.41,52449.17,2016-04-24 10:35:00,2016-04-24 09:04:00,2016-04-30 09:04:00,23041.0,0
802833,Power Tools,1,7346,12213.52,19261.1,19661.71,2016-10-17 13:58:00,2016-10-17 11:05:00,2016-10-18 11:05:00,7346.0,1
246155,Digital Camera,2,24498,32575.49,46231.77,96087.69,2016-07-22 12:09:00,2016-07-22 11:58:00,2016-07-27 11:58:00,24498.0,1
221007,Power Tools,3,15716,9768.57,10933.93,33481.01,2016-07-05 10:29:00,2016-07-05 09:21:00,2016-07-10 09:21:00,15716.0,0
660629,Microwave Oven,3,5259,8029.12,10953.54,32567.23,2016-08-10 11:40:00,2016-08-10 10:47:00,2016-08-11 10:47:00,5259.0,1
721497,Laptop,3,21225,75313.46,84480.95,252852.53,2016-06-05 14:15:00,2016-06-05 11:28:00,2016-06-06 11:28:00,21225.0,0
688042,Refrigerator,2,47850,42609.55,51778.9,105736.49,2016-08-26 10:34:00,2016-08-26 09:16:00,2016-08-30 09:16:00,47850.0,0
869890,Refrigerator,1,23521,38182.23,46990.15,46779.22,2016-10-14 12:55:00,2016-10-14 11:10:00,2016-10-16 11:10:00,23521.0,0
383480,Microwave Oven,2,29270,15332.79,17024.44,33705.26,2016-08-04 11:26:00,2016-08-04 09:21:00,2016-08-09 09:21:00,29270.0,0
699463,Home Theater System,3,14523,19816.08,21880.72,66756.8,2016-08-21 13:39:00,2016-08-21 11:17:00,2016-08-23 11:17:00,14523.0,0
867219,Refrigerator,1,42071,44847.03,62352.1,65334.34,2016-08-24 13:47:00,2016-08-24 11:31:00,2016-08-27 11:31:00,42071.0,1
193875,LED TV,1,44580,40667.31,44109.97,46122.76,2016-11-06 09:50:00,2016-11-06 09:36:00,2016-11-09 09:36:00,,0
352295,Laptop,2,47182,56272.91,66257.26,131419.73,2016-03-17 11:47:00,2016-03-17 11:43:00,2016-03-22 11:43:00,47182.0,0
816742,Power Tools,2,45145,10309.35,15309.07,30966.83,2016-08-25 09:24:00,2016-08-25 09:22:00,2016-08-31 09:22:00,45145.0,1
291991,Air Conditioner,3,14963,58180.15,71329.94,215326.95,2016-01-16 11:05:00,2016-01-16 10:49:00,2016-01-22 10:49:00,14963.0,0
956851,LED TV,3,44043,15105.26,17215.28,51142.43,2016-05-16 09:59:00,2016-05-16 09:57:00,2016-05-21 09:57:00,44043.0,0
487148,Washing Machine,1,40765,38571.88,57473.85,60101.12,2016-08-29 13:40:00,2016-08-29 10:51:00,2016-09-02 10:51:00,40765.0,1
500243,Home Theater System,3,28640,55863.25,69910.34,219087.99,2016-09-17 12:02:00,2016-09-17 10:49:00,2016-09-23 10:49:00,28640.0,0
815240,Air Conditioner,2,26853,45019.84,49542.93,102923.42,2016-06-04 12:10:00,2016-06-04 11:55:00,2016-06-09 11:55:00,26853.0,0
996788,Home Theater System,2,17677,48727.54,59281.26,120998.64,2016-09-03 14:22:00,2016-09-03 11:41:00,2016-09-09 11:41:00,17677.0,0
101126,Power Tools,1,13581,6913.85,8393.5,8553.42,2016-08-05 12:47:00,2016-08-05 11:27:00,2016-08-08 11:27:00,13581.0,0
835273,LED TV,3,38122,29613.24,32298.84,98548.89,2016-11-01 10:44:00,2016-11-01 10:10:00,2016-11-02 10:10:00,38122.0,0
455447,Air Conditioner,1,43897,60829.54,87659.66,86361.09,2016-07-31 13:58:00,2016-07-31 11:10:00,2016-08-04 11:10:00,43897.0,1
986117,Digital Camera,1,5591,17735.25,20624.48,21008.21,2016-01-30 12:12:00,2016-01-30 10:01:00,2016-02-02 10:01:00,5591.0,0
726910,Home Theater System,3,14085,19629.2,21466.84,64631.97,2016-09-11 13:42:00,2016-09-11 11:45:00,2016-09-15 11:45:00,14085.0,0
267442,LED TV,2,44530,51012.61,62691.52,129245.96,2016-02-06 12:49:00,2016-02-06 10:47:00,2016-02-11 10:47:00,44530.0,0
153984,Office Chair,2,40094,14974.09,23503.38,47252.52,2016-01-08 12:11:00,2016-01-08 11:46:00,2016-01-12 11:46:00,40094.0,1
908879,Air Conditioner,2,36257,49289.64,55353.79,109568.93,2016-07-06 12:41:00,2016-07-06 11:36:00,2016-07-12 11:36:00,36257.0,0
613187,Office Chair,2,15614,5765.65,9077.22,17978.6,2016-08-28 11:03:00,2016-08-28 09:03:00,2016-08-29 09:03:00,15614.0,1
661452,Office Chair,2,24638,3832.01,4826.76,9648.15,2016-06-19 14:22:00,2016-06-19 11:29:00,2016-06-22 11:29:00,24638.0,0
514237,LED TV,3,48888,83376.21,117633.97,357164.61,2016-12-19 13:15:00,2016-12-19 11:53:00,2016-12-20 11:53:00,48888.0,1
754006,LED TV,3,13860,39115.67,52307.39,156276.91,2016-11-15 12:31:00,2016-11-15 09:55:00,2016-11-16 09:55:00,13860.0,1
543316,Electric Guitar,1,13118,49569.53,69570.28,72443.63,2016-12-20 10:09:00,2016-12-20 09:38:00,2016-12-22 09:38:00,13118.0,1
556020,Air Conditioner,1,11804,53754.5,84032.01,83176.72,2016-01-02 12:06:00,2016-01-02 10:38:00,2016-01-06 10:38:00,11804.0,1
326749,Used Smartphone,3,37070,38154.02,51050.37,152693.22,2016-11-07 12:33:00,2016-11-07 09:46:00,2016-11-09 09:46:00,37070.0,1
591331,LED TV,1,30113,88828.97,105466.15,105061.6,2016-11-29 12:28:00,2016-11-29 11:50:00,2016-12-01 11:50:00,30113.0,0
737627,Home Theater System,1,12490,41844.79,51389.25,52443.23,2016-09-21 10:28:00,2016-09-21 10:09:00,2016-09-24 10:09:00,12490.0,0
722059,Scooter Helmet,1,10427,5348.21,8499.7,8599.18,2016-08-11 11:05:00,2016-08-11 09:21:00,2016-08-17 09:21:00,10427.0,1
983866,Power Tools,2,22820,4179.25,5667.69,11629.75,2016-10-08 14:06:00,2016-10-08 11:47:00,2016-10-13 11:47:00,22820.0,1
470341,Electric Guitar,1,25376,36097.39,57533.84,58543.43,2016-11-18 11:56:00,2016-11-18 09:14:00,2016-11-21 09:14:00,25376.0,1
515256,Refrigerator,1,24534,24289.71,37480.2,37924.41,2016-04-29 10:10:00,2016-04-29 09:54:00,2016-05-02 09:54:00,24534.0,1
671857,Air Conditioner,3,43403,68523.7,83306.46,250490.88,2016-07-16 12:11:00,2016-07-16 11:13:00,2016-07-20 11:13:00,43403.0,0
108857,Used Smartphone,1,8774,39266.58,47490.52,49246.16,2016-05-20 09:19:00,2016-05-20 09:00:00,2016-05-25 09:00:00,8774.0,0
283343,Office Chair,2,15354,8240.24,9256.1,18785.3,2016-07-07 11:54:00,2016-07-07 10:27:00,2016-07-10 10:27:00,15354.0,0
938194,Electric Guitar,1,40615,32457.49,45205.12,46803.49,2016-10-31 12:53:00,2016-10-31 11:32:00,2016-11-06 11:32:00,40615.0,1
113004,Laptop,2,7484,76672.96,94298.57,189897.72,2016-10-19 13:01:00,2016-10-19 11:38:00,2016-10-20 11:38:00,7484.0,0
383203,Scooter Helmet,3,23516,5435.41,6263.78,19488.11,2016-09-18 12:46:00,2016-09-18 11:33:00,2016-09-22 11:33:00,23516.0,0
751785,Electric Guitar,1,45115,35973.49,44386.65,43896.53,2016-03-11 09:57:00,2016-03-11 09:12:00,2016-03-13 09:12:00,45115.0,0
194671,Power Tools,3,21927,15153.7,17797.58,53796.2,2016-11-07 12:54:00,2016-11-07 10:59:00,2016-11-10 10:59:00,21927.0,0
643918,Electric Guitar,1,26543,18882.99,21870.09,21844.25,2016-03-04 13:45:00,2016-03-04 10:55:00,2016-03-09 10:55:00,26543.0,0
712948,Used Smartphone,3,13239,28701.92,31738.69,98902.3,2016-02-08 11:37:00,2016-02-08 09:03:00,2016-02-10 09:03:00,13239.0,0
282900,Refrigerator,1,17269,40039.85,46689.02,47051.19,2016-12-27 11:15:00,2016-12-27 10:35:00,2017-01-02 10:35:00,17269.0,0
890419,Air Conditioner,1,36585,47105.78,57047.65,57093.01,2016-01-01 10:53:00,2016-01-01 09:16:00,2016-01-07 09:16:00,36585.0,0
343150,Scooter Helmet,1,40917,5325.47,7202.97,7433.93,2016-08-17 11:21:00,2016-08-17 09:53:00,2016-08-23 09:53:00,40917.0,1
871129,Used Smartphone,2,6032,10273.32,12516.56,25321.98,2016-10-18 11:27:00,2016-10-18 11:21:00,2016-10-19 11:21:00,6032.0,0
163699,Microwave Oven,1,17934,15157.77,19137.87,19261.38,2016-03-07 10:28:00,2016-03-07 09:05:00,2016-03-08 09:05:00,17934.0,0
472402,Air Conditioner,2,12937,28250.24,30817.93,64667.32,2016-10-29 11:49:00,2016-10-29 11:17:00,2016-11-03 11:17:00,12937.0,0
176918,Scooter Helmet,3,14389,5001.8,5643.53,17106.08,2016-11-21 12:03:00,2016-11-21 10:47:00,2016-11-27 10:47:00,14389.0,0
558306,Washing Machine,1,25074,32708.42,47387.28,48207.79,2016-03-25 13:42:00,2016-03-25 11:39:00,2016-03-26 11:39:00,25074.0,1
759671,Scooter Helmet,2,33677,4731.61,6275.6,12896.32,2016-05-11 09:56:00,2016-05-11 09:32:00,2016-05-13 09:32:00,33677.0,1
260552,Used Smartphone,3,28050,21032.48,26005.59,78090.76,2016-09-23 14:15:00,2016-09-23 11:29:00,2016-09-26 11:29:00,28050.0,0
786274,Tablet,1,18423,28161.3,35257.05,35324.46,2016-08-15 10:13:00,2016-08-15 09:25:00,2016-08-17 09:25:00,18423.0,0
884555,LED TV,1,5636,31017.6,44879.47,45560.21,2016-10-10 11:53:00,2016-10-10 10:45:00,2016-10-13 10:45:00,5636.0,1
316596,Electric Guitar,1,12238,51524.54,70538.25,71018.66,2016-05-08 10:55:00,2016-05-08 09:56:00,2016-05-11 09:56:00,12238.0,1
988647,Digital Camera,2,7074,55311.66,67950.02,142558.01,2016-06-13 14:15:00,2016-06-13 11:42:00,2016-06-16 11:42:00,7074.0,0
339479,Scooter Helmet,3,47715,2481.77,3108.6,9381.66,2016-07-26 11:23:00,2016-07-26 09:56:00,2016-08-01 09:56:00,47715.0,0
859476,Refrigerator,3,46889,36831.92,43775.84,132423.35,2016-02-06 09:08:00,2016-02-06 09:00:00,2016-02-12 09:00:00,46889.0,0
728612,Air Conditioner,1,34249,41688.17,64882.15,64505.64,2016-05-14 09:55:00,2016-05-14 09:48:00,2016-05-18 09:48:00,34249.0,1
711674,Scooter Helmet,3,42763,3583.28,4073.23,12658.29,2016-06-25 12:21:00,2016-06-25 11:11:00,2016-06-29 11:11:00,42763.0,0
324091,Used Smartphone,1,45235,36253.75,45308.66,47493.74,2016-01-15 10:34:00,2016-01-15 09:29:00,2016-01-21 09:29:00,45235.0,0
656668,Scooter Helmet,3,46329,2099.5,3206.97,9968.31,2016-11-07 12:29:00,2016-11-07 09:59:00,2016-11-08 09:59:00,46329.0,1
845228,Used Smartphone,1,18719,27567.27,36104.67,37765.86,2016-04-16 11:37:00,2016-04-16 10:50:00,2016-04-22 10:50:00,18719.0,1
931526,Washing Machine,3,11456,31328.42,39498.41,117205.97,2016-02-27 13:59:00,2016-02-27 11:37:00,2016-03-02 11:37:00,11456.0,0
620258,Tablet,1,49421,18053.58,26065.83,26487.26,2016-04-30 10:55:00,2016-04-30 10:38:00,2016-05-05 10:38:00,49421.0,1
104091,Tablet,2,30108,21107.25,23540.06,48577.27,2016-03-12 14:12:00,2016-03-12 11:15:00,2016-03-18 11:15:00,30108.0,0
184458,Used Smartphone,3,44905,22364.8,26695.7,80797.54,2016-07-27 12:34:00,2016-07-27 09:54:00,2016-07-30 09:54:00,44905.0,0
903320,Electric Guitar,3,13041,44426.26,52115.29,158315.71,2016-05-05 13:55:00,2016-05-05 11:34:00,2016-05-10 11:34:00,13041.0,0
956346,Refrigerator,3,17278,23240.48,27750.54,84108.16,2016-12-19 12:09:00,2016-12-19 11:47:00,2016-12-22 11:47:00,17278.0,0
638625,Power Tools,2,35641,16503.2,19612.0,39532.87,2016-08-24 11:37:00,2016-08-24 10:30:00,2016-08-27 10:30:00,35641.0,0
108273,Scooter Helmet,3,37963,5170.97,7452.85,23107.71,2016-08-31 12:04:00,2016-08-31 10:25:00,2016-09-01 10:25:00,37963.0,1
762624,LED TV,1,38688,48391.66,63996.97,65424.07,2016-07-11 12:37:00,2016-07-11 11:50:00,2016-07-14 11:50:00,38688.0,1
239755,Microwave Oven,2,37978,13938.89,19469.92,38374.85,2016-07-30 12:51:00,2016-07-30 10:42:00,2016-08-02 10:42:00,37978.0,1
717225,Used Smartphone,3,41010,20148.37,23747.98,71875.55,2016-08-25 12:29:00,2016-08-25 09:39:00,2016-08-27 09:39:00,41010.0,0
712169,Digital Camera,2,31359,37800.79,44960.97,88958.5,2016-09-16 13:06:00,2016-09-16 11:57:00,2016-09-17 11:57:00,31359.0,0
457791,Digital Camera,1,36494,22570.08,26944.47,27671.26,2016-05-17 11:31:00,2016-05-17 09:11:00,2016-05-18 09:11:00,36494.0,0
391000,Power Tools,2,28891,11365.03,17821.33,36094.1,2016-03-20 12:36:00,2016-03-20 09:46:00,2016-03-22 09:46:00,28891.0,1
708930,Refrigerator,1,32694,14003.86,17390.99,17689.8,2016-11-26 12:40:00,2016-11-26 11:49:00,2016-11-30 11:49:00,32694.0,0
350294,Scooter Helmet,1,24036,4352.73,6672.21,6870.99,2016-10-09 13:00:00,2016-10-09 10:15:00,2016-10-13 10:15:00,24036.0,1
543246,Home Theater System,3,38838,47896.44,67767.12,202393.99,2016-02-06 13:24:00,2016-02-06 11:29:00,2016-02-08 11:29:00,38838.0,1
817881,Power Tools,2,42788,11710.23,18314.91,37726.31,2016-04-13 10:56:00,2016-04-13 09:30:00,2016-04-16 09:30:00,42788.0,1
737428,Microwave Oven,2,48349,13607.53,21360.28,44555.03,2016-12-26 14:34:00,2016-12-26 11:46:00,2017-01-01 11:46:00,48349.0,1
503459,Laptop,1,28736,21208.66,23030.81,23576.74,2016-06-21 11:13:00,2016-06-21 09:25:00,2016-06-24 09:25:00,,0
850145,Digital Camera,1,48714,36433.92,46069.7,46151.59,2016-11-03 10:23:00,2016-11-03 09:49:00,2016-11-09 09:49:00,48714.0,0
115096,Office Chair,1,46630,13239.95,15036.17,15680.9,2016-07-03 11:39:00,2016-07-03 11:22:00,2016-07-08 11:22:00,46630.0,0
827539,Microwave Oven,3,29973,14555.37,18109.1,55480.35,2016-01-28 12:19:00,2016-01-28 10:04:00,2016-02-02 10:04:00,29973.0,0
821400,Home Theater System,2,49723,38000.83,46045.74,95449.69,2016-01-09 12:12:00,2016-01-09 11:55:00,2016-01-12 11:55:00,49723.0,0
670713,Office Chair,3,16652,12953.12,18921.48,57393.43,2016-09-24 14:29:00,2016-09-24 11:39:00,2016-09-28 11:39:00,16652.0,1
122226,Washing Machine,2,21544,28909.52,38151.12,75828.25,2016-11-27 12:59:00,2016-11-27 10:21:00,2016-12-03 10:21:00,21544.0,1
