Auction_ID,Product_Name,Lot,Bidder_ID,Start_Price,Bid_Amount,Bid_Time,Auction_Start,Auction_End,Bid_Winner,Fraudulent
377715,Scooter Helmet,2,47780,2510.34,3619.46,2016-01-11 12:09:00,2016-01-11 10:06:00,2016-01-14 10:06:00,47780.0,1
452676,Laptop,2,47025,64319.59,88261.11,2016-06-01 11:15:00,2016-06-01 09:26:00,2016-06-05 09:26:00,47025.0,1
731192,Laptop,2,46204,55899.19,73688.91,2016-04-05 11:09:00,2016-04-05 09:53:00,2016-04-06 09:53:00,46204.0,0
574774,Home Theater System,1,18613,15909.03,20735.64,2016-12-21 13:54:00,2016-12-21 11:06:00,2016-12-24 11:06:00,18613.0,1
136741,Air Conditioner,3,38368,50078.55,65442.46,2016-07-02 11:29:00,2016-07-02 09:43:00,2016-07-07 09:43:00,38368.0,1
186425,Office Chair,3,36237,9606.6,12705.07,2016-04-16 14:32:00,2016-04-16 11:55:00,2016-04-22 11:55:00,36237.0,0
531053,Home Theater System,2,25082,50042.43,65496.58,2016-08-19 12:51:00,2016-08-19 11:26:00,2016-08-24 11:26:00,25082.0,1
920862,Digital Camera,2,21867,57365.91,66753.45,2016-01-28 09:31:00,2016-01-28 09:08:00,2016-02-03 09:08:00,21867.0,0
809509,Home Theater System,3,12803,31111.38,40193.46,2016-02-07 11:38:00,2016-02-07 11:14:00,2016-02-11 11:14:00,12803.0,0
423271,Used Smartphone,1,26953,22954.93,29715.83,2016-11-22 11:41:00,2016-11-22 09:59:00,2016-11-28 09:59:00,26953.0,0
777468,LED TV,3,6947,85628.38,114884.84,2016-03-02 12:53:00,2016-03-02 11:31:00,2016-03-03 11:31:00,6947.0,1
919569,Air Conditioner,2,40269,30952.4,41543.48,2016-10-07 09:28:00,2016-10-07 09:26:00,2016-10-12 09:26:00,40269.0,0
785578,Office Chair,3,35402,13781.12,15700.52,2016-09-25 13:29:00,2016-09-25 11:53:00,2016-09-27 11:53:00,35402.0,0
933294,LED TV,2,31275,42453.57,46377.74,2016-05-22 14:10:00,2016-05-22 11:57:00,2016-05-27 11:57:00,,0
422927,Refrigerator,1,31700,54620.32,66433.75,2016-06-13 13:35:00,2016-06-13 11:19:00,2016-06-16 11:19:00,31700.0,1
505756,Washing Machine,3,28599,25598.54,31866.53,2016-08-08 12:23:00,2016-08-08 11:36:00,2016-08-13 11:36:00,28599.0,1
527040,Electric Guitar,2,39584,30758.67,39001.11,2016-12-05 12:27:00,2016-12-05 11:59:00,2016-12-09 11:59:00,39584.0,1
808731,Microwave Oven,2,22990,19101.7,24360.42,2016-03-05 14:20:00,2016-03-05 11:57:00,2016-03-07 11:57:00,22990.0,1
494104,Scooter Helmet,2,13905,4408.88,5575.99,2016-07-08 10:47:00,2016-07-08 09:25:00,2016-07-09 09:25:00,13905.0,1
489329,Electric Guitar,1,22220,34767.4,45835.1,2016-03-16 11:07:00,2016-03-16 09:53:00,2016-03-22 09:53:00,22220.0,0
640256,Office Chair,3,21602,8781.84,10307.55,2016-04-27 13:13:00,2016-04-27 11:11:00,2016-05-03 11:11:00,21602.0,0
628815,Scooter Helmet,3,33048,7156.54,11104.25,2016-05-21 13:05:00,2016-05-21 11:35:00,2016-05-23 11:35:00,33048.0,1
533428,Tablet,2,19562,31499.12,40160.32,2016-07-17 12:13:00,2016-07-17 11:47:00,2016-07-23 11:47:00,19562.0,0
707838,Tablet,2,38960,31121.65,32929.66,2016-06-02 11:51:00,2016-06-02 10:37:00,2016-06-05 10:37:00,,0
763455,Washing Machine,1,12908,18778.44,26707.56,2016-07-27 11:34:00,2016-07-27 09:32:00,2016-07-31 09:32:00,12908.0,1
963779,Digital Camera,2,21459,67379.46,90409.32,2016-08-05 13:31:00,2016-08-05 11:23:00,2016-08-11 11:23:00,21459.0,1
701150,Scooter Helmet,1,45438,7036.47,9414.95,2016-07-29 13:28:00,2016-07-29 11:29:00,2016-07-30 11:29:00,45438.0,0
440119,Laptop,3,36041,48302.68,53462.74,2016-03-27 11:52:00,2016-03-27 10:20:00,2016-03-30 10:20:00,36041.0,0
530565,Laptop,1,14124,34914.78,43047.97,2016-11-08 09:21:00,2016-11-08 09:17:00,2016-11-10 09:17:00,14124.0,0
437332,Washing Machine,2,10997,31815.77,34600.39,2016-06-10 11:40:00,2016-06-10 09:03:00,2016-06-14 09:03:00,,0
790348,Power Tools,1,44916,19094.15,28916.97,2016-02-29 11:42:00,2016-02-29 10:06:00,2016-03-01 10:06:00,44916.0,1
328610,Power Tools,1,21844,19869.26,24986.56,2016-02-06 10:46:00,2016-02-06 10:30:00,2016-02-10 10:30:00,21844.0,0
211421,Digital Camera,3,48412,52719.18,84319.14,2016-05-01 12:15:00,2016-05-01 11:09:00,2016-05-02 11:09:00,48412.0,1
447554,Tablet,2,21977,24796.15,31604.9,2016-06-23 12:16:00,2016-06-23 10:34:00,2016-06-29 10:34:00,21977.0,0
408535,Laptop,3,46216,52972.64,84722.25,2016-12-08 12:44:00,2016-12-08 10:36:00,2016-12-09 10:36:00,46216.0,1
738639,Scooter Helmet,1,47430,6987.09,9249.31,2016-03-18 12:09:00,2016-03-18 09:53:00,2016-03-21 09:53:00,47430.0,0
770857,Tablet,3,19041,12448.24,15658.21,2016-09-29 14:48:00,2016-09-29 11:50:00,2016-10-04 11:50:00,19041.0,0
576378,Electric Guitar,3,21774,38119.3,43655.82,2016-10-29 11:40:00,2016-10-29 10:25:00,2016-11-03 10:25:00,21774.0,0
953222,Electric Guitar,3,40399,24738.25,37832.92,2016-03-24 09:26:00,2016-03-24 09:12:00,2016-03-26 09:12:00,40399.0,1
623004,Laptop,2,24518,71243.55,88533.61,2016-07-08 13:43:00,2016-07-08 11:24:00,2016-07-12 11:24:00,24518.0,1
124825,Microwave Oven,3,26952,17428.68,25876.04,2016-09-17 10:21:00,2016-09-17 09:29:00,2016-09-18 09:29:00,26952.0,1
882782,Refrigerator,1,23780,57227.59,63076.69,2016-05-30 11:56:00,2016-05-30 11:48:00,2016-06-02 11:48:00,23780.0,0
738755,Office Chair,1,10517,3238.16,3512.43,2016-08-27 12:48:00,2016-08-27 10:18:00,2016-08-31 10:18:00,,0
898272,Scooter Helmet,2,38512,3352.89,4442.57,2016-07-15 12:53:00,2016-07-15 10:17:00,2016-07-16 10:17:00,38512.0,0
901973,Refrigerator,2,28056,24908.64,29935.48,2016-07-27 12:33:00,2016-07-27 11:09:00,2016-07-28 11:09:00,28056.0,1
770346,Digital Camera,2,18538,33904.4,40476.56,2016-01-13 12:24:00,2016-01-13 10:56:00,2016-01-17 10:56:00,18538.0,0
400847,Office Chair,1,20634,8956.74,10024.79,2016-10-05 11:08:00,2016-10-05 10:08:00,2016-10-06 10:08:00,20634.0,0
138217,Tablet,3,13100,34011.4,50589.74,2016-03-31 13:04:00,2016-03-31 10:28:00,2016-04-04 10:28:00,13100.0,1
204214,Washing Machine,3,9306,27974.37,34775.34,2016-11-12 12:01:00,2016-11-12 10:34:00,2016-11-13 10:34:00,9306.0,0
253212,LED TV,1,31860,15446.66,16880.13,2016-02-01 13:16:00,2016-02-01 11:30:00,2016-02-02 11:30:00,,0
327525,Refrigerator,2,28407,27807.17,32181.25,2016-09-27 11:36:00,2016-09-27 09:37:00,2016-09-28 09:37:00,28407.0,0
233826,Refrigerator,3,17089,45644.28,57455.03,2016-11-24 12:01:00,2016-11-24 10:44:00,2016-11-25 10:44:00,17089.0,0
758819,Electric Guitar,2,45909,19970.12,30964.56,2016-04-08 14:29:00,2016-04-08 11:35:00,2016-04-11 11:35:00,45909.0,1
359899,Tablet,3,18942,15416.83,21049.81,2016-09-18 10:56:00,2016-09-18 10:03:00,2016-09-23 10:03:00,18942.0,1
480632,Power Tools,1,7674,6929.34,8246.13,2016-10-30 09:11:00,2016-10-30 09:04:00,2016-11-03 09:04:00,7674.0,0
452324,Laptop,3,37118,49803.06,74963.4,2016-01-27 12:37:00,2016-01-27 10:43:00,2016-01-31 10:43:00,37118.0,1
838011,Office Chair,2,19486,3255.81,5007.73,2016-01-05 14:03:00,2016-01-05 11:27:00,2016-01-10 11:27:00,19486.0,1
692635,Microwave Oven,1,40666,22801.49,34435.58,2016-05-16 09:59:00,2016-05-16 09:22:00,2016-05-17 09:22:00,40666.0,1
960395,Refrigerator,3,41166,34749.99,43928.64,2016-03-04 11:29:00,2016-03-04 10:45:00,2016-03-07 10:45:00,41166.0,1
878654,Home Theater System,3,5656,48140.84,54137.31,2016-10-09 11:09:00,2016-10-09 09:49:00,2016-10-10 09:49:00,5656.0,0
365537,Digital Camera,3,43213,49702.27,52817.29,2016-11-16 12:43:00,2016-11-16 10:11:00,2016-11-18 10:11:00,,0
476339,Scooter Helmet,3,38470,3344.98,4402.76,2016-01-19 10:53:00,2016-01-19 09:45:00,2016-01-21 09:45:00,38470.0,0
582154,Air Conditioner,2,20433,34445.46,45386.14,2016-10-10 13:01:00,2016-10-10 11:06:00,2016-10-12 11:06:00,20433.0,1
467281,Digital Camera,2,34912,45749.54,68777.43,2016-01-17 12:06:00,2016-01-17 11:04:00,2016-01-19 11:04:00,34912.0,1
641484,Laptop,3,24717,52438.79,67048.39,2016-12-21 11:17:00,2016-12-21 10:55:00,2016-12-22 10:55:00,24717.0,0
509711,Power Tools,2,11606,18000.01,21349.78,2016-05-22 13:34:00,2016-05-22 11:14:00,2016-05-24 11:14:00,11606.0,0
527804,Laptop,2,49167,70524.48,99229.51,2016-09-18 10:42:00,2016-09-18 09:02:00,2016-09-20 09:02:00,49167.0,1
518045,Power Tools,1,33664,11114.5,14206.65,2016-05-23 10:04:00,2016-05-23 09:23:00,2016-05-27 09:23:00,33664.0,1
400212,Used Smartphone,3,31564,16293.6,23840.49,2016-02-29 13:20:00,2016-02-29 11:49:00,2016-03-04 11:49:00,31564.0,1
189069,Washing Machine,3,10028,27106.68,37526.53,2016-08-24 13:50:00,2016-08-24 11:37:00,2016-08-28 11:37:00,10028.0,1
139075,Air Conditioner,1,13176,34798.73,42393.57,2016-02-01 11:27:00,2016-02-01 09:36:00,2016-02-02 09:36:00,13176.0,0
797296,LED TV,1,24017,21296.52,23323.98,2016-07-19 11:50:00,2016-07-19 10:26:00,2016-07-24 10:26:00,,0
878038,Used Smartphone,1,7842,7278.18,9484.41,2016-07-16 10:41:00,2016-07-16 09:03:00,2016-07-21 09:03:00,7842.0,0
902749,Air Conditioner,3,15520,55863.17,73793.25,2016-05-16 10:28:00,2016-05-16 09:40:00,2016-05-17 09:40:00,15520.0,0
311398,Home Theater System,2,14505,26207.25,41496.93,2016-10-11 10:34:00,2016-10-11 09:00:00,2016-10-15 09:00:00,14505.0,1
373161,Digital Camera,1,34277,64281.05,80070.69,2016-12-29 10:11:00,2016-12-29 10:03:00,2017-01-03 10:03:00,34277.0,0
397422,Laptop,2,26410,70411.28,85873.12,2016-06-23 13:32:00,2016-06-23 11:34:00,2016-06-29 11:34:00,26410.0,0
762105,Washing Machine,1,47828,15447.94,22234.15,2016-04-29 12:43:00,2016-04-29 10:36:00,2016-05-01 10:36:00,47828.0,1
977100,Office Chair,2,44481,6203.93,7321.84,2016-04-22 11:58:00,2016-04-22 10:55:00,2016-04-28 10:55:00,44481.0,0
444710,Used Smartphone,2,23373,37904.29,55501.25,2016-05-13 12:41:00,2016-05-13 10:48:00,2016-05-17 10:48:00,23373.0,1
583617,Home Theater System,2,10624,29040.2,41112.6,2016-05-18 11:44:00,2016-05-18 11:16:00,2016-05-22 11:16:00,10624.0,1
530572,LED TV,1,49417,49551.15,62680.68,2016-04-26 11:28:00,2016-04-26 09:18:00,2016-04-27 09:18:00,49417.0,1
475163,LED TV,3,44588,52461.61,79557.81,2016-01-28 11:52:00,2016-01-28 11:41:00,2016-01-30 11:41:00,44588.0,1
699437,Used Smartphone,2,10032,11359.68,12728.08,2016-04-05 10:35:00,2016-04-05 10:11:00,2016-04-08 10:11:00,10032.0,0
124235,Power Tools,2,30999,15096.93,16775.23,2016-02-28 11:31:00,2016-02-28 10:49:00,2016-02-29 10:49:00,30999.0,0
759476,Home Theater System,1,10194,19133.81,29230.0,2016-01-13 13:09:00,2016-01-13 11:07:00,2016-01-16 11:07:00,10194.0,1
500250,Laptop,2,42929,48781.07,57455.36,2016-07-02 11:12:00,2016-07-02 10:55:00,2016-07-03 10:55:00,42929.0,0
299299,Home Theater System,3,18972,38054.05,50415.79,2016-11-16 09:49:00,2016-11-16 09:17:00,2016-11-19 09:17:00,18972.0,1
179335,Power Tools,2,10078,6965.13,9695.21,2016-07-20 10:52:00,2016-07-20 10:03:00,2016-07-21 10:03:00,10078.0,1
597251,Power Tools,3,30788,13060.03,14580.76,2016-07-24 11:17:00,2016-07-24 10:41:00,2016-07-29 10:41:00,30788.0,0
324998,Refrigerator,3,40874,58809.44,72707.64,2016-08-31 13:51:00,2016-08-31 11:10:00,2016-09-01 11:10:00,40874.0,1
833575,Tablet,1,40363,20966.16,27769.92,2016-09-13 10:32:00,2016-09-13 09:58:00,2016-09-15 09:58:00,40363.0,0
866917,Refrigerator,1,46381,45170.06,53909.62,2016-09-27 09:53:00,2016-09-27 09:41:00,2016-10-02 09:41:00,46381.0,0
903718,Digital Camera,3,32181,55651.62,85635.42,2016-07-26 11:20:00,2016-07-26 11:18:00,2016-07-29 11:18:00,32181.0,1
183466,Home Theater System,1,40667,57381.8,89221.24,2016-08-13 10:48:00,2016-08-13 09:42:00,2016-08-19 09:42:00,40667.0,1
365789,Refrigerator,3,10639,20470.02,29733.19,2016-11-22 13:08:00,2016-11-22 10:32:00,2016-11-23 10:32:00,10639.0,1
530426,Air Conditioner,2,27900,43418.48,49777.15,2016-07-05 12:23:00,2016-07-05 10:40:00,2016-07-10 10:40:00,27900.0,0
423279,Washing Machine,2,6315,43177.46,57076.94,2016-11-26 09:55:00,2016-11-26 09:38:00,2016-11-28 09:38:00,6315.0,0
930025,Tablet,1,5259,21191.76,29400.51,2016-11-05 12:34:00,2016-11-05 11:35:00,2016-11-10 11:35:00,5259.0,1
238598,Digital Camera,2,5100,61270.76,78045.62,2016-03-27 10:50:00,2016-03-27 10:02:00,2016-03-29 10:02:00,5100.0,1
167964,Scooter Helmet,1,36497,3775.75,5613.67,2016-08-12 12:19:00,2016-08-12 09:59:00,2016-08-17 09:59:00,36497.0,1
264061,Electric Guitar,2,32867,26994.98,28532.34,2016-06-27 10:53:00,2016-06-27 09:59:00,2016-07-03 09:59:00,,0
573902,Scooter Helmet,3,17767,4719.04,5748.77,2016-10-31 11:10:00,2016-10-31 11:03:00,2016-11-03 11:03:00,17767.0,0
722885,Refrigerator,1,42756,55641.47,69738.22,2016-05-05 10:45:00,2016-05-05 10:23:00,2016-05-08 10:23:00,42756.0,0
105658,LED TV,3,37006,52534.8,66413.82,2016-05-24 12:22:00,2016-05-24 09:47:00,2016-05-26 09:47:00,37006.0,1
364279,Electric Guitar,2,9186,58819.35,81998.82,2016-11-23 11:49:00,2016-11-23 09:38:00,2016-11-28 09:38:00,9186.0,1
164784,Microwave Oven,1,26085,19259.45,24270.15,2016-06-27 11:22:00,2016-06-27 10:00:00,2016-07-02 10:00:00,26085.0,1
963826,Home Theater System,2,23267,17631.25,21662.34,2016-04-03 10:45:00,2016-04-03 10:41:00,2016-04-05 10:41:00,23267.0,0
185253,Power Tools,3,23328,9977.26,11334.37,2016-06-14 14:19:00,2016-06-14 11:39:00,2016-06-15 11:39:00,23328.0,0
867836,Electric Guitar,2,10278,38240.72,56721.26,2016-08-05 11:04:00,2016-08-05 09:46:00,2016-08-11 09:46:00,10278.0,1
936710,Used Smartphone,1,46576,32554.1,43527.43,2016-08-23 11:58:00,2016-08-23 11:49:00,2016-08-26 11:49:00,46576.0,0
960703,Air Conditioner,3,22788,35995.89,45855.84,2016-07-31 10:26:00,2016-07-31 09:29:00,2016-08-01 09:29:00,22788.0,0
321944,Home Theater System,2,11900,47690.03,59554.01,2016-11-29 10:39:00,2016-11-29 09:03:00,2016-12-04 09:03:00,11900.0,1
858843,Office Chair,2,33089,9000.91,12476.13,2016-04-19 11:34:00,2016-04-19 10:56:00,2016-04-23 10:56:00,33089.0,1
217650,Air Conditioner,1,21360,68809.18,77769.94,2016-12-12 11:26:00,2016-12-12 10:50:00,2016-12-17 10:50:00,21360.0,0
342713,Refrigerator,2,40370,39781.45,43233.75,2016-03-05 11:52:00,2016-03-05 11:50:00,2016-03-11 11:50:00,,0
507932,Microwave Oven,1,38817,22931.8,25918.36,2016-09-17 10:55:00,2016-09-17 09:30:00,2016-09-20 09:30:00,38817.0,0
402389,Washing Machine,2,49932,10107.63,14798.32,2016-12-15 13:42:00,2016-12-15 11:14:00,2016-12-21 11:14:00,49932.0,1
302825,Refrigerator,3,37996,36978.66,47128.58,2016-09-15 14:17:00,2016-09-15 11:26:00,2016-09-19 11:26:00,37996.0,0
159198,Power Tools,1,19820,10270.61,11485.07,2016-01-24 11:58:00,2016-01-24 10:01:00,2016-01-29 10:01:00,19820.0,0
111343,Washing Machine,1,37303,24357.15,31579.41,2016-10-31 13:07:00,2016-10-31 11:00:00,2016-11-06 11:00:00,37303.0,0
639579,Digital Camera,2,46200,59078.72,87407.01,2016-02-10 10:41:00,2016-02-10 09:19:00,2016-02-14 09:19:00,46200.0,1
554447,Washing Machine,3,18240,21754.95,31557.81,2016-02-09 11:50:00,2016-02-09 10:37:00,2016-02-15 10:37:00,18240.0,1
145795,Used Smartphone,3,22232,34565.01,37380.74,2016-01-18 11:52:00,2016-01-18 10:02:00,2016-01-20 10:02:00,,0
879660,Microwave Oven,3,47697,15817.54,23159.37,2016-05-30 11:01:00,2016-05-30 09:15:00,2016-05-31 09:15:00,47697.0,1
694667,Air Conditioner,1,19665,41424.56,53845.13,2016-04-27 11:05:00,2016-04-27 10:39:00,2016-04-29 10:39:00,19665.0,0
912091,Electric Guitar,1,29559,17785.43,27090.84,2016-11-21 13:30:00,2016-11-21 11:58:00,2016-11-27 11:58:00,29559.0,1
998490,Air Conditioner,3,45959,63859.03,75395.44,2016-07-10 11:49:00,2016-07-10 11:17:00,2016-07-14 11:17:00,45959.0,0
393459,Home Theater System,2,45895,21029.48,29032.35,2016-06-16 12:05:00,2016-06-16 10:21:00,2016-06-22 10:21:00,45895.0,1
454970,Home Theater System,2,30680,16289.94,25704.43,2016-06-12 10:38:00,2016-06-12 09:06:00,2016-06-14 09:06:00,30680.0,1
651461,Scooter Helmet,2,49905,5129.18,5953.55,2016-09-17 12:53:00,2016-09-17 10:45:00,2016-09-23 10:45:00,49905.0,0
170976,LED TV,2,23953,39819.02,47413.24,2016-01-12 10:31:00,2016-01-12 10:26:00,2016-01-13 10:26:00,23953.0,0
453346,Microwave Oven,1,29640,7177.03,9268.29,2016-08-27 13:02:00,2016-08-27 11:16:00,2016-09-01 11:16:00,29640.0,0
831705,Microwave Oven,3,38352,19084.06,21886.49,2016-03-21 12:25:00,2016-03-21 10:30:00,2016-03-22 10:30:00,38352.0,0
888696,Power Tools,1,6221,19471.5,20472.41,2016-07-01 11:02:00,2016-07-01 11:00:00,2016-07-06 11:00:00,,0
756332,Scooter Helmet,2,21690,2532.08,3194.31,2016-01-21 12:53:00,2016-01-21 10:58:00,2016-01-26 10:58:00,21690.0,0
791692,Tablet,1,27083,8914.57,10161.69,2016-04-04 12:31:00,2016-04-04 11:44:00,2016-04-06 11:44:00,27083.0,0
301949,LED TV,1,21538,19928.89,21987.57,2016-07-11 12:28:00,2016-07-11 09:47:00,2016-07-13 09:47:00,21538.0,0
948017,Used Smartphone,1,25133,34154.52,42632.97,2016-03-07 12:13:00,2016-03-07 09:41:00,2016-03-08 09:41:00,25133.0,0
565780,Tablet,1,26020,30988.73,44588.0,2016-09-28 12:32:00,2016-09-28 10:04:00,2016-10-02 10:04:00,26020.0,1
944882,Home Theater System,2,17402,40396.88,49839.81,2016-06-21 09:02:00,2016-06-21 09:00:00,2016-06-25 09:00:00,17402.0,0
944508,Laptop,1,40253,38790.47,56513.46,2016-06-02 12:56:00,2016-06-02 10:07:00,2016-06-07 10:07:00,40253.0,1
306622,Refrigerator,2,15167,33536.32,39432.13,2016-07-27 13:22:00,2016-07-27 11:14:00,2016-08-02 11:14:00,15167.0,0
473626,Office Chair,1,24429,6851.02,8916.05,2016-11-04 12:15:00,2016-11-04 10:03:00,2016-11-10 10:03:00,24429.0,0
339590,Office Chair,3,34662,10406.47,11285.47,2016-08-28 11:37:00,2016-08-28 10:03:00,2016-09-03 10:03:00,,0
439194,Tablet,1,33643,14624.33,17630.68,2016-04-01 12:35:00,2016-04-01 11:04:00,2016-04-07 11:04:00,33643.0,0
501376,Washing Machine,3,36996,31147.13,38453.08,2016-08-14 13:29:00,2016-08-14 11:55:00,2016-08-19 11:55:00,36996.0,1
638010,Home Theater System,3,28562,34015.43,41176.28,2016-03-11 11:47:00,2016-03-11 09:27:00,2016-03-14 09:27:00,28562.0,0
570269,Air Conditioner,3,38222,69385.96,84973.65,2016-02-06 13:45:00,2016-02-06 11:38:00,2016-02-11 11:38:00,38222.0,0
394722,Washing Machine,2,23600,29974.18,47672.83,2016-04-04 10:53:00,2016-04-04 10:01:00,2016-04-09 10:01:00,23600.0,1
197848,Electric Guitar,3,41238,53127.81,69650.55,2016-05-07 12:16:00,2016-05-07 11:51:00,2016-05-11 11:51:00,41238.0,0
195089,Laptop,1,24485,38241.17,49340.0,2016-02-28 10:19:00,2016-02-28 09:24:00,2016-02-29 09:24:00,24485.0,1
742116,Used Smartphone,2,49216,19542.51,22796.08,2016-05-22 13:37:00,2016-05-22 11:56:00,2016-05-23 11:56:00,49216.0,0
618856,Used Smartphone,3,44867,18594.63,28748.47,2016-12-15 13:58:00,2016-12-15 11:10:00,2016-12-16 11:10:00,44867.0,1
428396,Used Smartphone,3,25832,6564.18,8606.46,2016-03-10 13:18:00,2016-03-10 11:49:00,2016-03-15 11:49:00,25832.0,1
209178,Home Theater System,1,8091,52103.13,78553.66,2016-06-12 10:20:00,2016-06-12 10:20:00,2016-06-16 10:20:00,8091.0,1
422117,Microwave Oven,2,40946,24603.01,32189.92,2016-10-30 12:35:00,2016-10-30 11:21:00,2016-11-03 11:21:00,40946.0,0
110469,Air Conditioner,2,18027,31591.11,36760.78,2016-12-20 11:09:00,2016-12-20 10:39:00,2016-12-25 10:39:00,18027.0,0
578931,Laptop,3,14877,72834.3,84448.27,2016-12-11 10:24:00,2016-12-11 09:46:00,2016-12-12 09:46:00,14877.0,0
434404,Tablet,3,10637,25432.47,36126.77,2016-03-20 13:20:00,2016-03-20 10:36:00,2016-03-23 10:36:00,10637.0,1
929614,Home Theater System,2,7486,19914.59,23981.44,2016-07-18 11:21:00,2016-07-18 10:27:00,2016-07-20 10:27:00,7486.0,0
315501,Refrigerator,2,29314,52285.65,81260.57,2016-08-09 12:22:00,2016-08-09 11:50:00,2016-08-10 11:50:00,29314.0,1
418038,Home Theater System,1,15428,53440.6,58054.4,2016-03-23 12:16:00,2016-03-23 11:47:00,2016-03-29 11:47:00,,0
884706,Digital Camera,2,18615,22087.34,26005.5,2016-03-22 12:24:00,2016-03-22 10:19:00,2016-03-27 10:19:00,18615.0,0
992208,Office Chair,3,7321,13569.59,18176.15,2016-11-30 10:42:00,2016-11-30 09:35:00,2016-12-06 09:35:00,7321.0,0
160714,Home Theater System,2,25055,50121.03,64183.17,2016-01-01 09:35:00,2016-01-01 09:03:00,2016-01-05 09:03:00,25055.0,0
807832,LED TV,2,46216,58301.34,78084.0,2016-07-20 11:40:00,2016-07-20 10:12:00,2016-07-21 10:12:00,46216.0,0
885285,LED TV,1,30231,26078.63,30465.23,2016-02-24 14:34:00,2016-02-24 11:47:00,2016-02-29 11:47:00,30231.0,0
186833,Washing Machine,3,42452,25352.8,27410.12,2016-12-24 09:46:00,2016-12-24 09:22:00,2016-12-27 09:22:00,,0
621704,Tablet,3,15428,22227.41,30432.76,2016-08-20 10:32:00,2016-08-20 09:17:00,2016-08-22 09:17:00,15428.0,1
430758,Laptop,2,13290,59679.38,92023.42,2016-04-07 11:05:00,2016-04-07 09:48:00,2016-04-13 09:48:00,13290.0,1
628797,Refrigerator,3,10440,33636.91,49820.63,2016-11-09 12:22:00,2016-11-09 10:23:00,2016-11-13 10:23:00,10440.0,1
470087,Laptop,2,24207,74830.08,114099.45,2016-03-08 12:34:00,2016-03-08 11:44:00,2016-03-14 11:44:00,24207.0,1
775270,Home Theater System,2,6388,56157.8,67592.12,2016-10-02 12:13:00,2016-10-02 11:14:00,2016-10-06 11:14:00,6388.0,1
608870,Air Conditioner,3,36700,23668.17,33001.46,2016-05-07 10:43:00,2016-05-07 09:01:00,2016-05-12 09:01:00,36700.0,1
267162,Power Tools,3,12004,13576.16,19987.2,2016-02-20 12:22:00,2016-02-20 11:38:00,2016-02-26 11:38:00,12004.0,1
748865,LED TV,2,20530,30461.97,39241.84,2016-02-13 12:12:00,2016-02-13 11:01:00,2016-02-18 11:01:00,20530.0,0
890115,Refrigerator,2,34347,22039.83,27225.37,2016-02-13 11:54:00,2016-02-13 09:43:00,2016-02-17 09:43:00,34347.0,1
259934,Office Chair,2,42817,6704.96,8320.54,2016-05-04 11:25:00,2016-05-04 10:52:00,2016-05-10 10:52:00,42817.0,0
263507,Used Smartphone,2,8038,15700.67,23590.34,2016-12-23 12:22:00,2016-12-23 11:59:00,2016-12-26 11:59:00,8038.0,1
374998,Office Chair,2,28669,9852.42,11748.77,2016-06-11 11:27:00,2016-06-11 10:58:00,2016-06-16 10:58:00,28669.0,0
435085,Office Chair,1,11114,8831.04,10617.85,2016-12-10 11:45:00,2016-12-10 09:47:00,2016-12-12 09:47:00,11114.0,0
770379,Home Theater System,1,15210,27745.54,35421.93,2016-04-19 13:49:00,2016-04-19 11:51:00,2016-04-24 11:51:00,15210.0,0
723006,Air Conditioner,1,45705,55368.77,70041.22,2016-05-13 10:23:00,2016-05-13 09:14:00,2016-05-17 09:14:00,45705.0,1
336332,Home Theater System,1,11896,31550.68,42690.07,2016-06-06 11:55:00,2016-06-06 10:04:00,2016-06-12 10:04:00,11896.0,1
683030,Washing Machine,2,8007,15491.09,19342.61,2016-01-06 11:52:00,2016-01-06 10:20:00,2016-01-12 10:20:00,8007.0,0
794405,Home Theater System,1,32616,25149.03,29508.26,2016-09-21 12:08:00,2016-09-21 10:33:00,2016-09-23 10:33:00,32616.0,0
409152,LED TV,1,10910,75471.28,94096.82,2016-03-28 09:45:00,2016-03-28 09:19:00,2016-04-02 09:19:00,10910.0,0
197292,Electric Guitar,3,43109,16697.33,22820.82,2016-11-01 10:33:00,2016-11-01 09:25:00,2016-11-04 09:25:00,43109.0,1
755339,Laptop,2,49737,44265.72,53126.31,2016-11-30 11:22:00,2016-11-30 10:17:00,2016-12-04 10:17:00,49737.0,0
322291,Tablet,2,33461,29955.41,37557.09,2016-10-07 11:45:00,2016-10-07 11:44:00,2016-10-12 11:44:00,33461.0,1
287166,Laptop,1,27418,40917.74,53562.65,2016-07-13 11:43:00,2016-07-13 09:47:00,2016-07-14 09:47:00,27418.0,1
285485,Laptop,3,32411,67457.6,93183.13,2016-04-15 11:11:00,2016-04-15 10:18:00,2016-04-16 10:18:00,32411.0,1
925687,Home Theater System,3,23296,41756.89,55204.95,2016-06-22 12:17:00,2016-06-22 11:10:00,2016-06-23 11:10:00,23296.0,1
449161,Tablet,1,14750,12735.15,15857.49,2016-10-04 11:20:00,2016-10-04 10:47:00,2016-10-09 10:47:00,14750.0,1
211611,Digital Camera,2,24734,22878.86,27595.62,2016-01-28 11:39:00,2016-01-28 10:32:00,2016-01-30 10:32:00,24734.0,0
875152,Tablet,3,8165,15842.9,19115.69,2016-06-02 13:44:00,2016-06-02 11:47:00,2016-06-04 11:47:00,8165.0,1
